Date,TRU,DAU,Items,Trans,Items Per Trans,Items per DAU,Conversion,Cash Flow,Return Customer,Time Spend Per Day(seconds)
2018-08-18,682754.591932038,17611.42966990293,45695.05502912607,3562.2093786407645,30.656398058252766,1.3454466019417315,2.5289126213592303,4666.736456310629,39.57716504854357,121.06392233009721
2018-08-19,698873.5565564191,18133.82310311285,45223.12329766514,3562.41561284045,27.77333657587583,1.3562354085602917,2.4794941634241314,4635.892276264528,41.34079766536953,124.62746108949408
2018-08-20,684133.1317663301,17474.445547378145,44728.67735970544,3515.57863845445,27.52517939282466,1.3280864765409204,2.4933578656853848,4603.9283164672825,39.25308187672471,115.09859245630166
2018-08-21,707292.1850349653,17964.991488511525,45600.7418681317,3561.5114885114754,29.60461538461567,1.3388811188811014,2.5527072927072956,4666.4742557442,43.39586413586402,118.12740259740244
2018-08-22,695314.5781560987,17838.308175609774,59339.56184390226,4164.620078048772,40.17183414634172,1.7982341463414568,4.170604878048793,5593.229473170713,43.87591219512182,134.3851707317072
2018-08-23,688998.1314502375,17493.367336492913,51238.68802843594,3812.216492890981,37.94483412322304,1.8559810426540173,3.4514502369668447,5062.251696682425,42.51650236966808,130.75645497630336
2018-08-24,679388.3492329541,17128.709924242445,47532.904195075585,3633.7359280303,34.93572916666701,1.458702651515138,2.8381060606060733,4812.782357954505,43.470587121211985,127.98703598484859
2018-08-25,694386.2441570887,18006.782902298837,47798.79277777762,3655.308180076615,32.808419540230176,1.4136590038314067,2.757662835249053,4827.065076628308,43.48681992337151,129.11285440613028
2018-08-26,686852.804610951,17724.67052833818,45855.03973102769,3574.12751200768,31.873083573487275,1.3835062439961463,2.8042074927954017,4691.3078578289615,41.996560999039254,134.12701248799252
2018-08-27,694403.1916839906,17706.588981288976,45911.49689189175,3579.0198856548836,31.261902286902544,1.367463617463605,2.6463929313929384,4701.828586278544,42.99006237006232,123.49343035343031
2018-08-28,685743.5485673073,17212.1281923077,46123.532942307436,3580.2331249999875,31.3261634615388,1.360374999999985,2.5727692307692362,4712.622798076881,43.98024038461524,125.25422115384634
2018-08-29,684344.332545628,17207.49616714697,45971.825033621295,3607.6634582132506,29.78660902977938,1.3404322766570476,2.56634966378483,4720.461354466808,40.56490874159456,125.7745148895291
2018-08-30,704021.095447619,17804.96083809525,46252.643999999826,3590.675876190465,29.63495238095271,1.343714285714271,2.5811333333333404,4712.8485428570875,42.265028571428445,121.68999999999987
2018-08-31,704694.7647834637,17914.319045275606,47562.010393700606,3620.6491437007808,32.17544291338616,1.4094980314960492,2.9903543307086724,4808.047303149557,42.484222440944706,122.63198818897655
2018-09-01,707693.8029901964,18246.919931372577,49195.59597058808,3689.8688039215626,36.34591176470618,1.397441176470576,2.700617647058831,4953.367833333296,44.40125490196067,123.31546078431374
2018-09-02,694570.6353668341,17971.886281407034,46803.005608039995,3619.7583618090375,31.992924623115844,1.4077688442210896,2.7398492462311617,4765.167437185889,44.602371859296404,128.56488442211048
2018-09-03,694239.7976328495,17658.908231884074,46145.425777777615,3591.3540096618226,30.364512077294986,1.3454782608695501,2.530512077294691,4718.812376811544,44.93294685990322,119.60657004830907
2018-09-04,694798.0264534883,17452.448362403087,46490.68337209288,3606.368343023241,32.33520348837241,1.3672674418604507,2.673575581395359,4755.388032945694,42.38317829457347,115.67084302325576
2018-09-05,696164.5656689116,17382.991876804663,45471.10027911433,3555.702204042336,29.93579403272412,1.3447641963426222,2.5767853705486172,4663.247372473478,43.87146294513944,118.97638113570744
2018-09-06,721966.5906237816,18145.671715399632,46385.03466861578,3616.341939571135,30.20011695906468,1.3482553606237673,2.5754678362573196,4735.70653996096,46.49438596491213,115.75012670565289
2018-09-07,691359.1453994216,17504.270413859496,46122.153782483096,3563.700134744931,30.153869104908885,1.3432242540904549,2.6139364773821017,4709.707574590904,43.48427333974959,118.30675649663111
2018-09-08,708712.1876923075,18543.750826923115,46965.83075961524,3682.0515192307626,30.160048076923367,1.3608846153846008,2.6726442307692366,4773.652048076875,40.85048076923063,122.33903846153846
2018-09-09,726783.7928664184,18859.802170686507,45711.98358070487,3591.0167625231747,29.42280148423037,1.3421521335806885,2.5653988868274693,4682.0693692021805,42.12618738404439,126.0288868274583
2018-09-10,710881.2685948035,17932.921270452352,45488.0734841192,3573.6313666987407,28.756881616939662,1.3352358036573482,2.570461982675654,4670.500692973966,43.43974975938388,114.81987487969226
2018-09-11,687101.3385225033,17312.20137964776,45829.96900195676,3585.800890410955,29.744677103718473,1.3468003913894198,2.577818003913898,4708.131272015609,43.26181996086095,106.02739726027383
2018-09-12,709631.8717449666,18220.158628954927,46111.041649089035,3645.936126557993,29.143288590604303,1.3691658676893452,2.700124640460224,4699.038676893526,39.52029721955881,112.40564717162027
2018-09-13,703238.8449233717,18105.095047892763,47435.24909003824,3785.600641762444,28.799444444444642,1.3667911877394499,2.836954022988512,4794.420660919499,41.45496168582365,116.00992337164747
2018-09-14,701859.3505400197,18278.204580520724,46884.990414657485,3719.091629701054,30.654214079074627,1.3779556412728853,2.813760848601747,4763.926769527437,38.19085824493721,120.30962391513991
2018-09-15,713038.4525998043,18892.265676728326,46064.67948393348,3651.6310710808066,29.47777020447934,1.3662122687438973,2.747984420642659,4705.525705939585,42.624284323271624,128.80197663096382
2018-09-16,738926.6069333343,19797.60004761907,45495.05513333311,3611.273914285704,27.96741904761929,1.3394095238095076,2.605780952380957,4665.912504761858,42.97266666666645,134.47130476190475
2018-09-17,719904.2664634156,18540.333506097577,45984.10194105663,3625.0374999999935,28.90976626016284,1.3383028455284405,2.5291768292682915,4700.287378048728,44.11192073170715,117.38478658536583
2018-09-18,696961.3837538145,17769.734170905387,45642.05807731412,3588.9674465920525,31.81953204476122,1.353855544252274,2.5447202441505605,4684.4436419124695,38.42658189216669,115.1853001017296
2018-09-19,693056.2381591573,17605.54942473636,45639.335781399706,3571.835589645241,29.527142857143165,1.3378619367209807,2.5589453499520656,4678.549884947217,40.825100671140746,113.3766347075744
2018-09-20,707237.5950773997,18043.125098039247,45287.73919504621,3553.4098142414723,30.783911248710307,1.3415892672858483,2.5487616099071206,4649.743415892621,42.34438596491218,114.65409700722381
2018-09-21,688326.2855904758,17543.455790476193,46022.57741904742,3577.5401619047548,31.716142857143193,1.3583999999999856,2.5438761904761966,4708.107247619006,41.724485714285635,117.96033333333317
2018-09-22,697443.229319999,18200.47934999996,46172.17884999986,3604.2017599999913,32.408830000000265,1.351559999999985,2.5937100000000006,4721.747949999949,41.57539999999986,125.21407000000006
2018-09-23,714304.9517248251,18648.38019940182,45405.66547357912,3573.764436689924,30.20888334995041,1.339561316051828,2.6047657028913322,4668.133499501446,43.0426520438683,129.0918743768693
2018-09-24,696273.9939452324,17783.05786004058,45206.14965517228,3564.2115415821445,29.901125760649347,1.3397971602433907,2.5195334685598363,4648.945902636873,43.40653144016219,118.80704868154169
2018-09-25,697506.4678323107,17567.456912065467,46707.02103271967,3611.534580777078,33.74043967280193,1.3818404907975324,2.658384458077719,4761.824662576635,41.02554192229031,117.60009202453958
2018-09-26,691463.7858256407,17258.001282051337,46758.04410256396,3580.3726461538354,31.890482051282365,1.3575794871794726,2.5632615384615427,4746.118389743544,39.26107692307672,116.15039999999976
2018-09-27,695944.3400943386,17371.590031446533,45830.316163521835,3552.157316561837,31.165712788260223,1.3712683438154984,2.608459119496855,4689.258480083813,43.4204402515722,115.19896226415099
2018-09-28,704655.5096504838,17878.42646601944,46692.2823106795,3629.6657572815457,31.43971844660225,1.367456310679596,2.6084466019417536,4754.0548834951,41.953932038834864,113.72205825242719
2018-09-29,722550.7482466277,18696.835867052017,46025.67249518278,3608.415578034673,32.09620423892126,1.352244701348733,2.5425529865125336,4711.656791907467,44.460077071290854,121.04863198458582
2018-09-30,715333.8290690975,18575.61220729367,46046.94153550848,3596.555978886753,32.36092130518265,1.366180422264858,2.5947312859884915,4709.942197696685,44.146276391554544,127.36279270633395
2018-10-01,691280.3680785134,17458.486219008253,46206.69132231387,3559.7495144627987,28.65363636363667,1.3307334710743652,2.5049586776859503,4707.220072314003,43.19049586776846,112.67601239669425
2018-10-02,705454.8569914029,17890.561986628432,46554.47826169993,3610.001528175726,31.687621776504585,1.3487106017191828,2.553915950334293,4747.670993314183,42.46881566380124,111.43349570200579
2018-10-03,718400.2628263007,18235.483218842044,45612.86915603512,3568.111364082427,30.590794896958112,1.3403140333660277,2.5091364082433807,4672.686398429789,41.71518155053956,112.48372914622178
2018-10-04,691834.4175624382,17493.80011988013,45397.8788611387,3546.803376623371,30.203346653346976,1.339090909090893,2.528131868131869,4659.717622377571,38.93232767232751,110.86399600399594
2018-10-05,689238.4626364495,17693.241489361713,46392.16343200718,3578.0572802959996,29.166438482886544,1.3417298797409618,2.5960777058279456,4731.513117483754,38.32792784458819,114.51213691026818
2018-10-06,721659.3244236443,18895.79392118228,45946.57359605888,3596.2357832512153,29.526226600985513,1.3334088669950557,2.504679802955669,4702.5499605910845,41.64008866995068,122.75143842364542
2018-10-07,712041.5834863281,18098.76436523438,45385.6512695311,3551.021386718742,29.10859375000029,1.3356054687499817,2.475947265625003,4652.074199218698,43.262578125,124.70606445312491
2018-10-08,717011.4863317519,18095.05599052134,45452.83613270123,3574.4370900473855,28.31541232227517,1.3294597156397936,2.5005308056872058,4669.0298199051695,41.19702369668232,116.48548815165879
2018-10-09,725655.0826978085,18130.810324118236,45436.91773117235,3572.3562345090486,29.381773117254816,1.3431839847473608,2.572764537654918,4670.824699713972,42.6252430886557,115.27845567206843
2018-10-10,699648.8549626156,17448.72740186918,47842.16896261655,3631.243345794378,35.94460747663581,1.3793738317756845,2.6456915887850583,4840.133177570045,44.18514953271021,122.35214018691573
2018-10-11,715291.7169321529,17893.80123893806,46297.207541789416,3595.590058997039,31.106696165192034,1.3651917404129634,2.629370698131766,4732.609724680388,43.80609636184843,119.07014749262544
2018-10-12,727210.2709624195,18631.354078826836,47622.4009349219,3664.6901191567267,31.229220898258788,1.353263061411531,2.5492392300641695,4832.212538955042,42.24962419798341,117.81318973418897
2018-10-13,707496.8969207618,18285.77404212641,46813.3425275826,3605.349548645935,32.82142427281875,1.362828485456355,2.6782447342026137,4779.727983951809,40.27656970912726,121.63482447342031
2018-10-14,708263.176392045,18358.31129734848,45840.867348484746,3594.2308617424237,30.603267045454828,1.353380681818164,2.6264962121212214,4701.312907196924,43.13476325757564,128.29054924242433
2018-10-15,694234.7200180347,17338.873408476113,45511.78605951289,3560.8000811541833,32.77824165915278,1.35535617673578,2.623606853020747,4669.722587916992,42.928566275924126,118.48082957619489
2018-10-16,713039.3279903382,17867.383410628045,45764.14371980653,3565.3549468598903,30.86299516908241,1.3470144927536047,2.520579710144932,4701.631130434727,40.89975845410611,117.16485024154588
2018-10-17,690572.2583300958,17303.328854368905,45269.93380582507,3560.939097087363,30.14989320388383,1.3305339805825074,2.489466019417482,4657.55542718441,42.58744660194161,120.26607766990281
2018-10-18,718719.0376093293,18151.401477162304,45390.888192419705,3562.0130612244843,29.094460641399692,1.332390670553919,2.511399416909625,4660.069747327453,42.08666666666654,121.08620991253639
2018-10-19,728677.8570553935,18644.73485908651,45888.464655004675,3571.658241010684,32.682789115646564,1.350903790087448,2.5486880466472366,4700.186112730757,42.642118561710326,118.14222546161318
2018-10-20,735816.5964962114,19459.848731060585,45971.641354166495,3616.101202651504,30.00631628787909,1.3382386363636163,2.551704545454551,4695.972329545326,42.08034090909085,129.98171401515162
2018-10-21,729958.868871892,18858.045535372814,45095.96304971297,3549.5795697896715,30.831778202677125,1.3364913957934808,2.5369024856596565,4642.920573613725,41.62902485659644,127.08678776290631
2018-10-22,711534.2663948933,17830.70825147347,45063.877053045035,3538.6047937131543,30.397652259332332,1.348497053045169,2.519666011787822,4638.032229862422,42.17519646365414,118.32263261296671
2018-10-23,724199.317690743,18184.14332655138,45864.579593082206,3591.752085452687,29.689450661241327,1.3615768056968305,2.510671414038657,4698.334913529962,39.10099694811791,115.03167853509679
2018-10-24,697919.5279128872,17708.57743194193,45360.71081669668,3551.953230489998,29.692023593466775,1.326869328493626,2.463212341197828,4671.387150635143,40.88157894736832,106.55410163339384
2018-10-25,701169.3020652164,17903.38819169962,46028.441343873375,3580.795503952565,31.059832015810624,1.3479446640316048,2.567638339920951,4709.039920948566,41.434229249011736,116.20129446640325
2018-10-26,712909.3330705762,18319.410522456492,51639.58724106304,3719.8732080659865,36.1921723189737,1.4129789184234518,2.789266727772696,5106.675710357433,45.4676901924839,120.4122639780018
2018-10-27,732439.9392768781,19264.917992388233,47800.83165556599,3677.6233396764833,32.100799238820464,1.37028544243576,2.7087345385347383,4829.998696479499,43.69333967649841,134.04459562321605
2018-10-28,701755.6438565892,17944.454563953477,47184.623197674286,3634.050203488357,30.892073643411138,1.3457558139534715,2.5334786821705464,4785.791560077471,46.1541666666666,141.30401162790696
2018-10-29,724284.3512402346,18310.082724609383,46875.07968749989,3606.6173925781163,32.40330078125026,1.4459570312499819,2.731708984375007,4751.953417968706,44.8056249999999,126.53626953124999
2018-10-30,741600.4434623667,18647.40531182797,47138.241344085814,3604.532817204294,36.31289247311857,1.4052150537634271,2.6563118279569924,4786.326419354797,44.1469677419354,127.64459139784937
2018-10-31,735628.6293868917,18571.086585623696,49698.86081395342,3653.68301268498,38.936501057082715,1.4006342494714459,2.651183932346726,4947.981575052808,43.121976744185886,125.76232558139544
2018-11-01,716464.8107816963,18009.958074356542,48338.71464251648,3678.7138226882694,36.86577693041027,1.3710676835080868,2.6123546234509156,4868.045633937034,42.12791229742602,127.42131553860803
2018-11-02,731375.643277226,18556.23526732672,50970.9916732672,3699.492366336616,33.614425742574575,1.3736138613861237,2.644247524752484,4991.929594059357,42.734346534653326,124.98011881188138
2018-11-03,771471.9190733198,20359.28694501021,48388.6144908348,3687.5055397148603,33.42726069246458,1.358258655804468,2.5480142566191466,4859.271863543748,45.3734419551934,132.73094704684317
2018-11-04,743649.7972519087,19731.257891221394,46135.82852099218,3575.843225190824,32.426068702290415,1.3370515267175391,2.533387404580163,4721.19808206102,46.84278625954184,138.8480057251911
2018-11-05,715982.9845837143,17912.956889295536,45557.35047575455,3557.911765782237,31.46893870082374,1.345617566331178,2.517438243366888,4671.456212259778,47.40178408051219,125.51035681610232
2018-11-06,709360.3796871947,17809.28846529816,46132.38680351887,3578.804447702821,33.38039100684289,1.35907135874876,2.692688172043024,4719.80167155421,43.91906158357764,125.78901270772245
2018-11-07,710918.4200493584,17713.00389930898,46522.88181638684,3560.041312931878,32.14881539980287,1.3586278381046217,2.518381046396851,4728.6891707798095,44.343129318854736,119.04240868706812
2018-11-08,711949.2782122903,17673.360530726273,45926.61770949701,3574.555810055847,30.481005586592484,1.3362383612662756,2.494469273743021,4696.97284916196,43.75937616387328,118.8202141527003
2018-11-09,717506.7907699901,18105.24235932876,46226.694580453914,3560.1047087857746,30.862290227048657,1.3336031589338437,2.4662487660414603,4722.35101678179,41.34823297137205,124.91350444225064
2018-11-10,713159.2411620799,18321.89623853213,45916.335198776615,3572.8636187563557,30.28682976554569,1.3367278287461604,2.4766768603465863,4683.003669724722,42.673771661569674,128.13124362894993
2018-11-11,709287.7205371092,18067.656201171874,45475.356601562344,3557.839970703123,29.926191406250297,1.3338671874999835,2.5474609375000052,4664.411777343699,46.699667968749836,133.37678710937504
2018-11-12,739628.4020452404,18379.051724787965,45685.571253534225,3568.823996229964,30.495381715363134,1.3325636192271275,2.5178699340245125,4675.739029217675,44.46271442035804,118.97177191328927
2018-11-13,717613.7789704471,17869.64979027647,45586.35141086731,3559.8132411820675,33.49375595805564,1.348427073403225,2.541839847473791,4684.589551954194,42.636244041944536,118.0615729265969
2018-11-14,723282.0576374155,17995.903162970124,45347.8813114752,3547.302343297971,29.197174541948158,1.3481195756991151,2.5127675988428164,4663.069026036599,42.28628736740585,118.1179556412729
2018-11-15,714820.9234736845,17764.210162679443,45668.95309090899,3566.7323157894652,30.48956937799076,1.3383540669856275,2.465311004784694,4681.790401913819,44.64926315789463,119.15374162679412
2018-11-16,757547.4418259227,19042.6293566699,45934.19612109726,3582.465846736035,31.46462630085171,1.33505203405864,2.4910879848628253,4687.213491012254,40.136906338694224,123.088060548723
2018-11-17,757651.8832484722,19406.56543788188,46741.49982688377,3627.5356211812564,31.627484725051143,1.3396130346232031,2.5339816700610984,4745.527515274905,41.67259674134412,131.71561099796295
2018-11-18,730150.8647748588,18477.40134146346,45890.67675422117,3601.629577861152,30.94775797373391,1.3365478424014825,2.5165478424015086,4688.439756097512,43.300431519699735,136.49811444652906
2018-11-19,710415.8989784452,17598.03572633553,45280.1235895031,3545.882474226784,30.01593252108749,1.3402155576382189,2.473701968134968,4624.844189315782,44.33597938144325,123.8160918462982
2018-11-20,741018.1257020062,18604.143400191035,46939.41114613167,3642.232091690534,30.91671442215876,1.3458261700095362,2.6190448901623737,4739.954059216772,43.66129894937912,126.74407831900682
2018-11-21,748267.831981131,18532.7065471699,71547.94160377343,4779.364311320756,40.126254716981364,1.7648207547169774,4.170254716981145,6479.294745282994,44.618283018867835,135.72408490566062
2018-11-22,753858.5820794831,18473.679288354935,52238.58870609961,3941.847892791124,37.459889094270125,1.565730129390015,3.269611829944559,5135.531303142302,43.500896487985145,132.9645378927912
2018-11-23,720995.3505355304,18328.282667353276,50723.6668280122,3854.777250257457,36.33426364572627,1.4531719876416012,3.056560247167875,5080.563151390289,43.77087538619976,128.39255406797102
2018-11-24,759707.8188280492,19721.51373679156,50559.9166378481,3870.522929875108,34.4001344860713,1.4451200768491723,3.0144092219020293,5061.260413064327,45.038885686839414,139.13336215177725
2018-11-25,760429.801621095,19494.916367187518,49002.65403320301,3772.243828124995,32.96444335937523,1.3963964843749865,2.8205566406250044,4938.541787109341,45.075947265624905,145.74346679687474
2018-11-26,737998.5937669912,18349.51464077672,47402.326514562905,3667.408184466008,32.63137864077693,1.3927475728155205,2.88873786407768,4825.218825242677,44.410135922330056,130.03677669902913
2018-11-27,739093.1779484535,18090.641793814455,49322.81555670087,3710.4256907216436,32.27650515463944,1.4206185567010183,3.0710412371134175,4966.286072164902,42.18294845360811,126.53621649484508
2018-11-28,751015.4678942119,18754.68728542918,48088.58000997994,3680.6034231536823,34.25504990019993,1.3941417165668533,2.6035429141716615,4859.006137724509,44.27900199600785,127.2607684630739
2018-11-29,728057.24242911,18092.919792060544,47635.98512287322,3693.110822306233,32.44549149338396,1.372523629489587,2.623988657845001,4826.710803402602,43.360047258979094,125.99927221171998
2018-11-30,713721.6112475256,17875.526980197996,48910.75864356422,3673.794950495047,33.255455445544825,1.3606930693069192,2.6211485148514897,4888.868990098976,42.115831683168174,128.39011881188125
2018-12-01,764006.689295644,19306.800259499592,52059.82028730287,3803.8218443002643,35.82025023169631,1.4499721964782077,2.869675625579245,5158.513558850744,44.66912882298422,131.75513438368841
2018-12-02,798451.9928397376,20115.466729147174,49212.322661668055,3787.6955670103007,34.67179943767603,1.3822305529521894,2.6778163074039423,4942.076925960593,44.69288659793805,139.86275538894057
2018-12-03,746671.3082645402,18462.710000000057,48307.282448405065,3767.1013227016697,33.40948405253311,1.3874765478423845,2.6362195121951264,4870.870909943671,46.0222701688554,127.12490619136987
2018-12-04,770493.1740900554,19038.37565666045,48370.68233583475,3870.7944746716603,32.282420262664516,1.3537242026266292,2.5964071294559177,4870.613499061873,43.20595684802988,126.22322701688566
2018-12-05,733178.3951214763,18242.66481049563,48145.429261418736,3801.2997764820125,31.540485908649472,1.356783284742453,2.620223517978627,4854.553595723962,43.11030126336233,124.58519922254622
2018-12-06,764245.5746042482,18893.472451737467,48960.18277027013,4043.8516891891804,31.89914092664116,1.3632818532818414,2.7658301158301235,4888.499700772164,44.67343629343623,122.700308880309
2018-12-07,805548.7587992313,20016.75825168107,49775.71250720446,3896.6441306436072,34.53171950048054,1.4201248799231398,2.735619596541798,5025.758443804009,44.899097022093976,125.18022094140257
2018-12-08,748955.3581181816,19175.700963636402,47648.37855454524,3693.547981818178,35.374445454545835,1.38165454545453,2.625681818181824,4842.7952454545,45.324663636363496,132.49987272727267
2018-12-09,767265.8708976835,19435.964594594618,47331.484720077104,3719.433581081069,31.53843629343657,1.3418918918918739,2.5236486486486545,4838.384005791463,44.04183397683389,140.45617760617762
2018-12-10,729484.8612670557,17808.56792397662,46496.70598440523,3604.454113060419,31.211832358674705,1.3483333333333172,2.5742007797271014,4762.1022904483,42.36791423001942,124.72176413255364
2018-12-11,741354.5011904768,17917.096547619083,46534.263541666514,3623.823898809508,31.760783730158977,1.352420634920621,2.605496031746038,4775.890684523774,41.55336309523793,126.06960317460297
2018-12-12,747789.4452000016,18175.681639024402,46508.850751219354,3659.1548097560963,33.36266341463436,1.3726536585365712,3.090848780487824,4768.81940487801,46.87322926829257,126.39689756097579
2018-12-13,732223.078511905,17806.18916666667,45795.04527777757,3608.5185416666573,30.27416666666695,1.350039682539669,2.5670238095238154,4720.572966269796,44.20789682539681,122.62357142857155
2018-12-14,721117.6181399807,18046.737238734455,46617.12769894517,3613.564362416099,33.46538830297248,1.3926653883029563,2.5775647171620375,4805.072799616451,41.69224352828371,124.95085330776605
2018-12-15,719766.3192445706,18234.774032105797,47669.82409820575,3663.502936732756,37.152049102927606,1.4094145420207589,2.6101888574126595,4860.031964117057,42.28135977337104,131.86266288951853
2018-12-16,753250.5849167489,18489.169079333995,46348.44512242884,3647.3683251714006,31.166513222331314,1.492722820763942,3.1325759059745444,4761.789843290857,43.10266405484814,134.2274045053868
2018-12-17,762707.0973280136,18574.612193419773,46600.67351944146,3652.482711864395,29.930219341974322,1.3331704885343802,2.529740777666999,4768.08349950145,44.67548354935189,108.46311066799592
2018-12-18,812910.5910521232,19404.546640926656,48689.582982625296,3778.5757335907238,38.396486486486786,1.4154729729729612,2.7602220077220183,4953.5387355212,44.842297297297165,119.43516409266421
2018-12-19,743114.4129175046,18326.28317907445,50375.57966800789,3757.6585010060257,36.90856136820952,1.4215291750502903,2.76126760563381,5041.6664889335725,40.964718309859,119.88362173038253
2018-12-20,728867.2545516554,18188.18375243666,52877.38754385949,4269.31133528264,34.39460038986376,1.4926803118908294,3.400019493177395,5184.103898635447,43.9558771929824,129.5826900584795
2018-12-21,760438.8895734124,18844.435922619046,53371.55968253953,4012.7872123015804,41.76959325396848,1.4551388888888817,2.9273214285714357,5336.02085317457,42.171825396825284,135.09922619047614
2018-12-22,767208.4125517241,19429.604995073914,50578.73231527082,3858.8572610837396,36.47180295566533,1.4562857142857,2.9313399014778336,5061.085783251194,43.62546798029546,132.0922167487684
2018-12-23,745720.4694211015,19205.584267040158,49150.365238095146,3766.949766573287,33.11153127917858,1.3838655462184732,2.6637254901960836,4941.603221288476,46.336806722689005,137.41252100840362
2018-12-24,733756.9237068155,18288.957628384702,49084.969878618016,3823.023361344531,33.88121381886112,1.3761718020541425,2.7033239962651803,4963.156218487359,44.13041083099891,126.20399626517269
2018-12-25,770670.3591894513,19599.796884765678,49960.08181640611,3869.0526855468643,37.0365039062503,1.382480468749989,2.7865820312500076,5030.261884765578,46.46917968749997,131.37976562499995
2018-12-26,757586.2248746237,19247.391805416264,49514.460240722,3877.0463891674876,32.59780341023102,1.3689368104312825,2.685536609829492,4974.658836509494,45.02135406218645,137.3180140421264
2018-12-27,727666.7293339499,18453.259306198015,47833.91156336714,3757.666040703046,33.170194264570114,1.3749121184088697,2.685957446808521,4871.159296947237,45.30812210915807,138.07176688251624
2018-12-28,750531.413091787,18879.46581642516,48657.527932367004,3804.558657004825,34.5254589371983,1.3714589371980541,2.6812850241545965,4925.497951690784,45.575893719806665,139.3000289855069
2018-12-29,789580.7210940517,20191.327082533593,49526.67031669844,3878.8480998080477,29.985499040307335,1.3480230326295435,2.6342226487524054,4979.103320537383,41.5976007677542,135.4531381957774
2018-12-30,837737.9770542656,20975.08138565893,48907.966957364195,3851.427558139518,30.32049418604676,1.3501065891472714,2.6014728682170647,4939.749563953446,44.8888372093022,138.78334302325572
2018-12-31,736021.225836465,18655.222922932375,47723.49399436076,3707.2036372180355,32.69937030075217,1.3784304511278032,2.626447368421059,4856.687453007471,43.27758458646605,124.6189285714285
2019-01-01,752826.0632495349,18930.48396648048,47802.1658659216,3726.514860335187,32.42890130353842,1.3543389199254974,2.6342271880819443,4864.7712849161635,40.8020204841712,123.04516759776551
2019-01-02,739692.4368804655,18324.235422740556,47267.93352769666,3715.5580855199078,29.1197376093297,1.3421282798833674,2.607162293488828,4844.822303206961,41.72551020408148,136.66175898931007
2019-01-03,751873.8823099418,18507.442787524404,47846.88921052611,3737.96417153996,30.698625730994355,1.345097465886925,2.5982553606237846,4882.013840155904,41.28830409356707,133.83867446393756
2019-01-04,743457.550010341,18479.718965873813,47606.6538262666,3745.6484694932683,29.58507755946246,1.3845294725956445,2.7964632885212035,4839.441240951364,43.31659772492235,139.21431230610148
2019-01-05,748508.1052849734,18852.675637305725,48250.022103626776,3734.934269430047,35.32769948186554,1.3784663212435113,2.655046632124355,4914.5623212434875,44.021502590673414,141.16642487046636
2019-01-06,753098.8157237459,18874.640624408687,47584.49319772933,3719.1770009460647,29.819820245979386,1.342828760643314,2.5649952696310376,4854.011579943198,45.84790917691569,143.557767265847
2019-01-07,785876.0222124762,19030.873898635495,47404.48096491214,3750.423460038974,31.115886939571475,1.360818713450278,2.5890838206627795,4829.846130604243,45.820789473684066,131.46883040935685
2019-01-08,788953.147924169,19106.566170616126,48453.689033175346,3817.7104075829307,36.162018957346206,1.3729004739336361,2.7811563981042786,4942.269033175321,44.91662559241694,131.28625592417043
2019-01-09,747588.4198697675,18132.45451162794,47275.583599999874,3740.2326604651057,29.953367441860713,1.3451255813953324,2.5912093023255873,4867.9557395348365,43.98670697674404,130.377023255814
2019-01-10,752505.6518288279,18452.09876576582,47430.69417117115,3753.615180180172,32.892351351351614,1.3587477477477312,2.586477477477488,4854.469432432396,43.73046846846839,131.40118018018006
2019-01-11,764312.2019980607,18755.35841901072,47452.59127061096,3716.7828225024114,30.7445586808926,1.3533753637245236,2.6023278370514125,4848.951920465518,43.84767216294847,131.8891076624634
2019-01-12,816739.4089453862,20827.950753295714,48073.83960451961,3803.3685687382185,31.64339924670458,1.3413935969868012,2.5422881355932274,4902.694463276801,42.48090395480218,138.12439736346502
2019-01-13,755554.2828529408,18701.583166666718,46846.21294117634,3700.172519607834,30.04335294117674,1.3560392156862582,2.615421568627458,4804.4725098038825,45.763607843137216,144.86671568627452
2019-01-14,749421.3331343293,18287.339213930354,46631.9226368158,3710.5442587064604,29.147701492537546,1.3629651741293365,2.6274228855721415,4807.903393034781,44.360169154228764,131.30992039801026
2019-01-15,753755.9511088907,18299.588211788214,46937.88946053936,3755.98055944055,30.282977022977303,1.3482317682317542,2.595784215784217,4807.813316683274,43.38491508491493,123.59543456543466
2019-01-16,769079.5390591657,18438.67201745877,47106.892580019245,3735.1589427739914,29.793346265761652,1.344093113482039,2.607032007759458,4800.452327837007,41.92509214354982,128.0693210475267
2019-01-17,752689.9951439538,18240.06857005757,46813.70545105556,3691.851823416493,29.265604606526182,1.3391362763915402,2.567619961612293,4752.715585412621,42.05335892514383,126.84435700575835
2019-01-18,795262.8819595964,19036.912050505085,48597.44180808064,3725.4234545454397,34.23492929292956,1.3676464646464517,2.8321515151515233,4805.523474747434,44.16461616161607,126.85835353535352
2019-01-19,809319.6130916412,19860.989536757323,98406.07787512607,6824.445035246715,37.62629405840892,1.866817724068475,5.062265861027202,9462.496062437052,41.39392749244701,146.31812688821745
2019-01-20,778997.9753930353,19081.241850746268,56420.75032835811,4281.490477611938,33.676079601990246,1.4603283582089504,3.1307860696517484,5559.228278606936,43.94893532338305,152.33229850746272
2019-01-21,757880.4617877629,18329.6105162524,52907.454311663365,4093.674665391965,34.42249521988549,1.4505640535372764,2.995248565965589,5295.35735181642,42.15558317399607,137.12530592734223
